637,35,20
638,35,34
639,37,20
640,48,27
641,49,27
642,44,21
643,38,27
644,49,42
645,44,45
646,58,49
647,54,43
648,51,65
649,84,57
650,73,58
651,56,52
652,74,60
653,72,74
654,81,57
655,61,43
656,53,47
657,53,42
658,61,36
659,69,29
660,47,55
661,39,31
662,66,29
663,43,22
664,67,22
665,61,20
666,48,25
667,51,28
668,44,22
669,43,30
670,52,25
671,40,27
672,44,27
673,47,32
674,45,32
675,53,43
676,56,43
677,62,48
678,72,51
679,61,47
680,59,45
681,61,56
682,69,51
683,61,51
684,60,46
685,51,39
686,65,38
687,73,46
688,69,53
689,108,37
690,57,43
691,53,41
692,60,29
693,56,33
694,56,34
695,54,36
696,50,39
697,47,31
698,54,53
699,44,35
700,62,36
701,62,36
702,62,40
703,61,38
704,68,54
705,89,58
706,77,51
707,99,50
708,133,63
709,194,70
710,166,95
711,102,56
712,167,65
713,88,69
714,153,68
715,121,60
716,65,45
717,63,57
718,71,42
719,46,36
720,50,41
721,51,43
722,55,63
723,57,38
724,69,34
725,50,31
726,58,39
727,42,43
728,44,29
729,59,31
730,48,34
731,51,37
732,67,57
733,78,58
734,74,63
735,75,83
736,61,80
737,136,73
738,184,74
739,132,101
740,134,109
741,139,82
742,124,83
743,139,84
744,143,65
745,147,63
746,162,65
747,152,57
748,136,91
749,143,84
750,121,62
751,123,55
752,113,53
753,113,50
754,119,60
755,121,49
756,119,50
757,105,50
758,118,50
759,108,49
760,110,52
761,112,53
762,114,55
763,69,48
764,47,42
765,53,43
766,44,53
767,53,49
768,47,49
769,68,46
770,56,48
771,49,32
772,56,42
773,45,31
774,34,22
775,34,23
776,42,52
777,34,19
778,42,24
779,49,28
780,32,23
781,40,21
782,39,41
783,34,25
784,40,17
785,34,20
786,64,31
787,29,22
788,37,18
789,26,19
790,47,20
791,30,22
792,40,49
793,35,39
794,63,24
795,85,28
796,40,23
797,40,24
798,57,29
799,72,19
800,47,19
801,47,21
802,39,21
803,41,26
804,52,29
805,34,57
806,70,21
807,35,32
808,39,37
809,49,24
810,35,16
811,47,22
812,35,17
813,39,15
814,38,15
815,30,17
816,37,32
817,27,48
818,34,24
819,29,20
820,50,18
821,40,20
822,34,21
823,41,26
824,28,30
825,32,26
826,33,27
827,40,26
828,48,34
829,33,23
830,28,22
831,41,34
832,34,36
833,46,38
834,33,53
835,28,21
836,34,24
837,31,20
838,38,36
839,38,39
840,27,35
841,20,58
842,27,21
843,40,32
844,28,21
845,33,28
846,35,34
847,44,37
848,45,43
849,48,45
850,51,52
851,47,44
852,50,67
853,44,82
854,48,56
855,48,48
856,43,40
857,54,50
858,41,52
859,52,45
860,42,41
861,55,51
862,66,32
863,73,38
864,62,38
865,53,30
866,55,32
867,41,37
868,71,26
869,41,30
870,31,26
871,41,24
872,47,20
873,41,52
874,51,50
875,48,30
876,58,37
877,69,39
878,84,35
879,72,38
880,56,42
881,59,42
882,74,67
883,53,40
884,55,43
885,60,36
886,45,35
887,52,30
888,48,26
889,36,22
890,36,37
891,47,26
892,50,20
893,43,24
894,47,19
895,52,20
896,38,19
897,31,22
898,46,22
899,41,14
900,42,14
901,55,16
902,53,14
903,54,26
904,76,35
905,72,32
906,99,41
907,102,37
908,97,44
909,68,38
910,88,45
911,123,44
912,66,48
913,59,44
914,63,36
915,52,40
916,44,53
917,47,50
918,37,46
919,39,23
920,53,32
921,33,19
922,53,40
923,39,27
924,44,25
925,39,29
926,47,62
927,36,22
928,38,27
929,48,36
930,41,21
931,33,19
932,36,26
933,36,41
934,53,40
935,50,43
936,51,42
937,44,52
938,43,39
939,67,49
940,53,42
941,54,39
942,53,38
943,69,39
944,47,40
945,33,28
946,38,25
947,36,25
948,35,22
949,29,20
950,27,24
951,30,21
952,36,28
953,35,33
954,32,22
955,28,95
956,27,60
957,36,51
958,24,22
959,42,50
960,33,44
961,53,38
962,42,42
963,46,48
964,49,50
965,48,171
966,75,60
967,78,45
968,95,68
969,47,44
970,46,42
971,46,38
972,40,35
973,48,35
974,46,30
975,59,24
976,37,38
977,48,33
978,88,25
979,50,23
980,49,30
981,37,22
982,39,37
983,29,29
984,25,33
985,47,35
986,32,17
987,30,31
988,22,20
989,31,26
990,30,30
991,36,28
992,52,43
993,31,37
994,74,30
995,66,31
996,41,23
997,50,37
998,62,27
999,41,25
1000,52,37
1001,38,40
1002,34,25
1003,42,38
1004,55,28
1005,66,34
1006,55,24
1007,46,18
1008,61,20
1009,56,41
1010,73,45
1011,49,50
1012,48,47
1013,60,35
1014,53,29
1015,44,32
1016,41,50
1017,30,35
1018,28,29
1019,43,35
1020,44,29
1021,35,22
1022,40,28
1023,36,23
1024,48,22
1025,46,27
1026,42,23
1027,58,33
1028,62,43
1029,48,53
1030,36,24
1031,47,28
1032,36,26
1033,67,39
1034,45,22
1035,61,37
1036,60,19
1037,97,28
1038,42,23
1039,36,21
1040,32,19
1041,39,19
1042,24,27
1043,30,26
1044,31,37
1045,26,16
1046,23,24
1047,44,37
1048,34,54
1049,40,48
1050,56,49
1051,47,54
1052,53,55
1053,74,51
1054,65,52
1055,53,49
1056,50,44
1057,52,51
1058,45,40
1059,66,42
1060,50,33
1061,73,41
1062,57,34
1063,45,61
1064,53,47
1065,33,48
1066,51,31
1067,106,32
1068,53,29
1069,72,40
1070,31,42
1071,51,39
1072,37,31
1073,30,30
1074,39,25
1075,61,25
1076,61,30
1077,70,66
1078,57,95
1079,51,103
1080,50,109
1081,52,72
1082,58,85
1083,55,76
1084,45,64
1085,60,68
1086,59,52
1087,70,61
1088,84,49
1089,57,60
1090,65,56
1091,55,48
1092,77,36
1093,41,31
1094,55,29
1095,57,29
1096,63,37
1097,60,37
1098,40,32
1099,55,31
1100,33,27
1101,42,50
1102,29,22
1103,57,68
1104,39,28
1105,58,50
1106,46,43
1107,53,44
1108,75,52
1109,77,47
1110,61,49
1111,49,47
1112,60,66
1113,91,58
1114,95,48
1115,43,57
1116,35,46
1117,47,34
1118,98,44
1119,67,34
1120,61,46
1121,63,61
1122,51,43
1123,78,36
1124,63,35
1125,69,42
1126,59,30
1127,49,30
1128,42,33
1129,48,33
1130,34,36
1131,41,39
1132,61,34
1133,38,36
1134,64,51
1135,50,40
1136,41,49
1137,54,42
1138,65,52
1139,41,49
1140,60,49
1141,48,52
1142,63,54
1143,56,51
1144,38,44
1145,48,47
1146,38,39
1147,45,38
1148,47,43
1149,45,36
1150,32,35
1151,49,31
1152,38,31
1153,35,21
1154,47,25
1155,70,23
1156,37,28
1157,42,26
1158,50,27
1159,32,21
1160,35,29
1161,31,23
1162,35,30
1163,56,52
1164,46,44
1165,59,42
1166,43,47
1167,45,47
1168,50,51
1169,45,51
1170,51,52
1171,44,43
1172,49,40
1173,56,37
1174,54,37
1175,57,38
1176,57,34
1177,51,30
1178,53,29
1179,41,33
1180,44,66
1181,35,41
1182,43,39
1183,65,59
1184,42,49
1185,49,49
1186,35,42
1187,36,46
1188,39,27
1189,42,32
1190,58,26
1191,49,28
1192,54,34
1193,61,34
1194,92,41
1195,47,34
1196,49,50
1197,35,36
1198,46,45
1199,56,39
1200,47,37
1201,43,34
1202,64,36
1203,53,33
1204,35,34
1205,39,27
1206,40,31
1207,36,27
1208,42,33
1209,80,23
1210,42,28
1211,47,33
1212,46,35
1213,50,32
1214,33,30
1215,32,21
1216,34,34
1217,44,24
1218,49,20
1219,22,17
1220,24,21
1221,28,24
1222,38,30
1223,29,19
1224,32,22
1225,28,22
1226,76,31
1227,44,25
1228,28,26
1229,33,28
1230,33,32
1231,25,20
1232,35,23
1233,32,22
1234,37,31
1235,51,23
1236,30,20
1237,32,22
1238,29,21
1239,28,35
1240,35,29
1241,41,19
1242,43,29
1243,35,28
1244,41,29
1245,39,20
1246,27,39
1247,31,24
1248,44,26
1249,31,31
1250,39,36
1251,46,71
1252,40,36
1253,45,55
1254,54,91
1255,44,51
1256,48,47
1257,45,63
1258,48,41
1259,53,48
1260,45,42
1261,43,65
1262,43,50
1263,41,45
1264,40,30
1265,46,43
1266,33,28
1267,34,41
1268,34,30
1269,31,26
1270,30,25
1271,27,22
1272,26,21
1273,40,25
1274,33,25
1275,32,21
1276,22,17
1277,53,27
1278,40,36
1279,39,40
1280,48,44
1281,78,38
1282,57,42
1283,59,56
1284,53,50
1285,45,41
1286,79,47
1287,53,37
1288,46,33
1289,48,46
1290,53,44
1291,55,33
1292,45,38
1293,52,35
1294,36,25
1295,37,32
1296,33,61
1297,52,25
1298,35,27
1299,26,31
1300,26,28
1301,32,33
1302,34,31
1303,27,25
1304,37,16
1305,25,23
1306,25,32
1307,59,51
1308,36,42
1309,36,47
1310,37,39
1311,45,42
1312,53,44
1313,50,45
1314,54,44
1315,75,42
1316,59,46
1317,45,42
1318,39,39
1319,48,30
1320,31,31
1321,33,27
1322,38,24
1323,25,22
1324,30,27
1325,29,27
1326,34,20
1327,39,25
1328,39,27
1329,29,28
1330,44,34
1331,32,43
1332,36,18
1333,26,19
1334,31,21
1335,30,35
1336,40,42
1337,43,45
1338,59,43
1339,57,40
1340,56,39
1341,58,43
1342,54,40
1343,50,48
1344,47,40
1345,41,55
1346,45,42
1347,43,43
1348,53,43
1349,30,33
1350,28,27
1351,26,25
1352,34,32
1353,48,20
1354,31,28
1355,41,21
1356,34,21
1357,28,17
1358,27,20
1359,25,23
1360,30,23
1361,27,22
1362,27,18
1363,29,22
1364,29,33
1365,36,39
1366,39,37
1367,43,41
1368,46,38
1369,36,41
1370,39,42
1371,45,42
1372,39,51
1373,36,38
1374,38,37
1375,44,43
1376,39,35
1377,29,30
1378,36,47
1379,36,31
1380,36,30
1381,37,36
1382,28,45
1383,37,27
1384,27,27
1385,25,50
1386,36,40
1387,36,36
1388,35,71
1389,20,34
1390,23,37
1391,29,55
1392,26,30
1393,28,25
1394,30,23
1395,29,26
1396,36,27
1397,44,41
1398,37,28
1399,42,36
1400,37,30
1401,32,35
1402,39,37
1403,35,31
1404,34,36
1405,36,31
1406,38,41
1407,33,35
1408,35,25
1409,37,31
1410,33,19
1411,33,22
1412,34,20
1413,40,29
1414,33,25
1415,32,19
1416,39,28
1417,34,24
1418,41,29
1419,30,19
1420,48,26
1421,36,22
1422,41,33
1423,36,28
1424,30,29
1425,39,18
1426,33,19
1427,30,21
1428,28,25
1429,29,25
1430,30,20
1431,30,21
1432,33,31
1433,32,30
1434,41,29
1435,42,25
1436,39,18
1437,26,18
1438,35,15
1439,33,15
1440,38,16
1441,27,18
1442,29,17
1443,28,16
1444,20,19
1445,23,16
1446,21,30
1447,23,16
1448,21,12
1449,21,14
1450,26,28
1451,34,34
1452,44,36
1453,36,33
1454,38,41
1455,33,49
1456,44,38
1457,38,45
1458,65,42
1459,45,42
1460,51,48
1461,51,50
1462,39,47
1463,36,51
1464,38,48
1465,39,40
1466,37,43
1467,29,29
1468,31,33
1469,32,28
1470,35,26
1471,37,17
1472,27,19
1473,28,23
1474,32,21
1475,29,40
1476,31,25
1477,40,21
1478,30,24
1479,33,29
1480,37,49
1481,43,42
1482,43,40
1483,45,60
1484,51,90
1485,41,45
1486,48,38
1487,45,59
1488,49,67
1489,41,53
1490,52,49
1491,54,32
1492,35,31
1493,35,46
1494,38,52
1495,37,39
1496,41,29
1497,38,28
1498,43,27
1499,46,26
1500,36,33
1501,33,15
1502,25,27
1503,37,26
1504,34,27
1505,36,31
1506,50,30
1507,35,24
1508,36,36
1509,46,55
1510,52,59
1511,47,51
1512,49,60
1513,51,41
1514,45,40
1515,50,50
1516,55,47
1517,49,48
1518,44,95
1519,49,43
1520,42,43
1521,34,37
1522,34,32
1523,36,24
1524,39,28
1525,50,27
1526,54,34
1527,42,22
1528,45,23
1529,57,52
1530,43,40
1531,38,27
1532,33,38
1533,36,31
1534,34,25
1535,33,25
1536,43,21
1537,43,33
1538,50,32
1539,59,41
1540,46,38
1541,51,46
1542,50,39
1543,45,38
1544,56,44
1545,45,41
1546,46,38
1547,50,36
1548,37,34
1549,38,40
1550,36,28
1551,37,28
1552,45,29
1553,41,33
1554,44,19
1555,43,30
1556,45,28
1557,36,21
1558,52,25
1559,74,26
1560,35,22
1561,39,18
1562,34,21
1563,32,19
1564,34,21
1565,32,24
1566,47,45
1567,59,33
1568,49,33
1569,46,30
1570,46,48
1571,63,61
1572,50,37
1573,50,51
1574,48,44
1575,48,39
1576,44,43
1577,49,43
1578,41,39
1579,37,29
1580,39,26
1581,39,26
1582,32,18
1583,41,38
1584,68,31
1585,36,18
1586,40,31
1587,35,28
1588,41,89
1589,37,28
1590,34,20
1591,68,31
1592,47,33
1593,40,16
1594,46,21
1595,39,22
1596,45,28
1597,43,29
1598,44,20
1599,39,27
1600,56,26
1601,39,29
1602,45,35
1603,36,28
1604,43,25
1605,42,21
1606,43,26
1607,37,24
1608,56,33
1609,66,24
1610,42,26
1611,52,25
1612,57,23
1613,41,21
1614,42,16
1615,42,36
1616,39,24
1617,40,18
1618,41,27
1619,39,21
1620,38,16
1621,48,22
1622,35,21
1623,36,40
1624,39,23
1625,54,19
1626,46,18
1627,52,27
1628,33,42
1629,72,29
1630,59,26
1631,43,26
1632,43,22
1633,45,26
1634,43,25
1635,36,27
1636,62,23
1637,48,20
1638,52,25
1639,45,27
1640,49,26
1641,46,29
1642,43,24
1643,52,21
1644,41,22
1645,40,17
1646,40,17
1647,44,24
1648,49,17
1649,42,19
1650,41,16
1651,32,20
1652,54,32
1653,70,33
1654,61,34
1655,60,34
1656,47,34
1657,49,37
1658,45,36
1659,49,33
1660,45,34
1661,57,42
1662,51,44
1663,45,39
1664,51,37
1665,51,41
1666,35,35
1667,41,31
1668,43,44
1669,37,77
1670,45,49
1671,39,30
1672,44,41
1673,41,57
1674,52,36
1675,40,35
1676,33,30
1677,78,47
1678,50,27
1679,25,28
1680,31,36
1681,40,59
1682,36,41
1683,50,47
1684,49,43
1685,58,37
1686,55,40
1687,41,43
1688,38,39
1689,47,43
1690,45,42
1691,55,46
1692,39,39
1693,50,42
1694,35,36
1695,31,41
1696,35,33
1697,40,30
1698,37,29
1699,35,28
1700,37,23
1701,38,24
1702,30,29
1703,28,40
1704,24,33
1705,28,30
1706,26,34
1707,58,41
1708,24,31
1709,26,39
1710,28,31
1711,31,27
1712,35,57
1713,34,43
1714,39,29
1715,44,29
1716,34,31
1717,35,66
1718,44,43
1719,46,37
1720,37,39
1721,40,31
1722,33,34
1723,43,32
1724,30,27
1725,65,61
1726,38,34
1727,31,24
1728,36,26
1729,90,23
1730,39,28
1731,39,38
1732,39,37
1733,25,24
1734,24,17
1735,27,32
1736,25,25
1737,27,24
1738,38,39
1739,52,53
1740,40,35
1741,66,44
1742,47,42
1743,56,42
1744,52,38
1745,52,49
1746,58,44
1747,54,47
1748,43,35
1749,39,70
1750,46,36
1751,38,32
1752,34,62
1753,32,41
1754,43,27
1755,33,56
1756,34,35
1757,35,48
1758,33,27
1759,38,40
1760,31,37
1761,42,26
1762,28,46
1763,24,67
1764,93,29
1765,30,26
1766,27,55
1767,28,29
1768,41,38
1769,74,74
1770,55,40
1771,69,52
1772,43,75
1773,45,76
1774,50,53
1775,71,49
1776,49,49
1777,45,44
1778,57,44
1779,44,48
1780,36,49
1781,52,48
1782,65,63
1783,38,28
1784,29,20
1785,27,28
1786,56,27
1787,37,30
1788,31,27
1789,26,23
1790,35,35
1791,29,29
1792,25,16
1793,24,19
1794,27,22
1795,23,16
1796,32,26
1797,35,34
1798,36,22
1799,40,24
1800,72,28
1801,88,41
1802,57,32
1803,35,32
1804,33,27
1805,37,43
1806,42,26
1807,38,35
1808,34,50
1809,47,34
1810,46,43
1811,48,32
1812,41,32
1813,41,45
1814,28,27
1815,36,31
1816,37,46
1817,44,50
1818,38,44
1819,44,33
1820,43,51
1821,34,35
1822,60,51
1823,41,37
1824,25,31
1825,59,41
1826,34,33
1827,36,36
1828,29,76
1829,37,31
1830,42,29
1831,44,35
1832,46,30
1833,42,34
1834,42,31
1835,36,31
1836,38,29
1837,34,26
1838,27,29
1839,30,32
1840,34,44
1841,43,28
1842,35,21
1843,33,30
1844,35,25
1845,34,30
1846,38,28
1847,30,26
1848,28,20
1849,34,23
1850,26,19
1851,30,18
1852,31,33
1853,38,29
1854,34,44
1855,31,27
1856,39,31
1857,34,37
1858,33,27
1859,33,27
1860,28,40
1861,31,26
1862,29,37
1863,29,29
1864,32,31
1865,32,59
1866,31,32
1867,29,34
1868,32,27
1869,42,26
1870,64,26
1871,28,74
1872,30,65
1873,29,29
1874,26,20
1875,26,25
1876,27,39
1877,29,26
1878,30,28
1879,31,23
1880,22,18
1881,30,24
1882,30,28
1883,25,22
1884,45,26
1885,28,49
1886,40,27
1887,51,60
1888,31,30
1889,44,55
1890,38,37
1891,29,47
1892,33,47
1893,30,25
1894,28,22
1895,36,48
1896,30,45
1897,26,22
1898,24,31
1899,25,79
1900,23,33
1901,34,25
1902,27,25
1903,34,24
1904,23,15
1905,20,19
1906,26,35
1907,28,58
1908,44,25
1909,25,21
1910,28,18
1911,64,21
1912,23,24
1913,45,28
1914,30,35
1915,29,32
1916,29,29
1917,30,29
1918,29,35
1919,35,28
1920,45,30
1921,52,37
1922,56,29
1923,49,30
1924,38,30
1925,37,34
1926,35,36
1927,45,31
1928,37,49
1929,28,31
1930,38,25
1931,39,35
1932,29,35
1933,24,37
1934,34,28
1935,27,27
1936,25,36
1937,26,33
1938,26,35
1939,55,37
1940,34,50
1941,53,47
1942,43,58
1943,47,76
1944,58,57
1945,101,59
1946,46,55
1947,53,54
1948,56,56
1949,66,46
1950,53,57
1951,44,70
1952,40,48
1953,29,38
1954,49,56
1955,34,68
1956,35,35
1957,37,59
1958,33,48
1959,41,38
1960,26,60
1961,39,37
1962,30,52
1963,37,56
1964,24,47
1965,42,31
1966,35,60
1967,24,37
1968,29,37
1969,30,64
1970,39,45
1971,48,42
1972,45,69
1973,48,46
1974,42,46
1975,47,68
1976,41,59
1977,42,45
1978,57,41
1979,36,43
1980,35,46
1981,30,38
1982,33,39
1983,28,33
1984,30,33
1985,33,43
1986,32,37
1987,31,49
1988,32,34
1989,24,25
1990,26,26
1991,24,34
1992,27,39
1993,16,22
1994,22,23
1995,24,25
1996,21,21
1997,29,17
1998,21,21
1999,24,20
